iter	Passed	Remaining
400	47451	70881
401	47599	70807
402	47721	70694
403	47845	70584
404	47963	70465
405	48094	70365
406	48205	70236
407	48369	70182
408	48536	70134
409	48683	70056
410	48859	70020
411	49014	69953
412	49196	69923
413	49356	69861
414	49486	69758
415	49679	69742
416	49808	69635
417	49942	69537
418	50100	69471
419	50269	69419
420	50402	69318
421	50596	69301
422	50743	69217
423	50887	69129
424	51076	69103
425	51211	69003
426	51399	68974
427	51537	68877
428	51709	68825
429	51839	68718
430	51962	68600
431	52109	68514
432	52238	68404
433	52356	68280
434	52562	68270
435	52754	68242
436	52914	68171
437	53042	68058
438	53161	67935
439	53293	67828
440	53426	67721
441	53593	67659
442	53709	67531
443	53851	67436
444	54082	67451
445	54207	67334
446	54325	67207
447	54481	67128
448	54663	67081
449	54837	67023
450	55004	66957
451	55184	66904
452	55342	66826
453	55518	66768
454	55629	66633
455	55804	66574
456	55941	66468
457	56107	66397
458	56274	66327
459	56401	66209
460	56554	66123
461	56718	66049
462	56890	65982
463	57015	65862
464	57124	65723
465	57317	65681
466	57447	65566
467	57631	65512
468	57773	65411
469	57987	65390
470	58169	65332
471	58299	65216
472	58461	65136
473	58625	65056
474	58793	64982
475	58969	64916
476	59114	64815
477	59236	64688
478	59398	64606
479	59598	64564
480	59783	64506
481	59951	64429
482	60080	64309
483	60216	64198
484	60364	64098
485	60547	64035
486	60681	63921
487	60819	63810
488	60980	63723
489	61114	63608
490	61293	63540
491	61436	63434
492	61577	63326
493	61689	63187
494	61853	63103
495	61981	62981
496	62141	62891
497	62265	62765
498	62392	62642
499	62577	62577
500	62782	62532
501	62927	62426
502	63054	62301
503	63225	62222
504	63327	62073
505	63508	62002
506	63670	61912
507	63858	61847
508	63986	61723
509	64133	61618
510	64284	61517
511	64453	61432
512	64616	61341
513	64742	61215
514	64926	61144
515	65076	61040
516	65184	60897
517	65334	60793
518	65462	60669
519	65621	60573
520	65790	60487
521	65938	60380
522	66117	60301
523	66322	60247
524	66447	60119
525	66631	60044
526	66756	59915
527	66920	59822
528	67098	59741
529	67256	59642
530	67448	59572
531	67628	59492
532	67748	59359
533	67925	59275
534	68057	59153
535	68248	59080
536	68418	58990
537	68535	58854
538	68653	58718
539	68816	58621
540	68972	58518
541	69148	58431
542	69322	58342
543	69456	58220
544	69625	58127
545	69810	58047
546	69934	57916
547	70057	57784
548	70209	57676
549	70363	57570
550	70552	57492
551	70704	57383
552	70827	57251
553	70990	57151
554	71125	57028
555	71267	56911
556	71438	56817
557	71616	56728
558	71730	56588
559	71857	56459
560	72041	56374
561	72198	56268
562	72374	56177
563	72551	56086
564	72717	55986
565	72891	55892
566	73019	55762
567	73123	55614
568	73251	55485
569	73433	55397
570	73570	55274
571	73750	55184
572	73932	55094
573	74104	54997
574	74231	54867
575	74406	54771
576	74596	54686
577	74747	54573
578	74947	54495
579	75116	54394
580	75295	54300
581	75467	54201
582	75589	54066
583	75736	53949
584	75898	53842
585	76072	53744
586	76239	53640
587	76375	53514
588	76555	53419
589	76718	53312
590	76849	53183
591	76977	53051
592	77142	52946
593	77319	52848
594	77456	52722
595	77614	52611
596	77801	52519
597	77934	52391
598	78106	52288
599	78307	52205
600	78437	52073
601	78628	51983
602	78738	51839
603	78899	51728
604	79031	51598
605	79194	51489
606	79337	51366
607	79466	51234
608	79633	51127
609	79766	50998
610	79934	50890
611	80118	50793
612	80307	50699
613	80499	50607
614	80662	50495
615	80833	50389
616	80965	50259
617	81138	50153
618	81269	50022
619	81437	49913
620	81614	49809
621	81782	49700
622	81976	49607
623	82096	49468
624	82250	49350
625	82380	49218
626	82505	49082
627	82652	48960
628	82823	48851
629	83038	48768
630	83198	48653
631	83353	48535
632	83514	48420
633	83643	48286
634	83833	48187
635	84006	48079
636	84160	47959
637	84295	47828
638	84475	47723
639	84645	47613
640	84845	47518
641	85043	47423
642	85211	47310
643	85330	47170
644	85483	47049
645	85652	46936
646	85791	46807
647	85959	46693
648	86141	46588
649	86274	46455
650	86438	46339
651	86568	46205
652	86727	46086
653	86902	45976
654	87080	45866
655	87275	45766
656	87424	45641
657	87569	45514
658	87697	45379
659	87878	45270
660	87997	45130
661	88129	44996
662	88326	44896
663	88509	44788
664	88659	44663
665	88840	44553
666	89024	44445
667	89180	44323
668	89360	44212
669	89550	44107
670	89678	43970
671	89847	43854
672	89972	43716
673	90139	43598
674	90269	43463
675	90449	43351
676	90619	43235
677	90796	43121
678	90918	42982
679	91110	42875
680	91267	42752
681	91431	42632
682	91601	42515
683	91744	42384
684	91920	42270
685	92106	42159
686	92285	42045
687	92463	41931
688	92610	41802
689	92812	41698
690	92988	41582
691	93176	41471
692	93368	41362
693	93533	41241
694	93688	41115
695	93823	40980
696	93947	40840
697	94103	40715
698	94260	40589
699	94408	40460
700	94563	40334
701	94716	40207
702	94878	40083
703	95034	39957
704	95154	39816
705	95317	39692
706	95500	39577
707	95704	39471
708	95869	39348
709	96058	39235
710	96255	39125
711	96426	39003
712	96604	38885
713	96736	38748
714	96906	38627
715	97064	38500
716	97191	38361
717	97367	38241
718	97553	38126
719	97731	38006
720	97911	37888
721	98076	37763
722	98192	37620
723	98386	37506
724	98546	37379
725	98738	37264
726	98886	37133
727	99052	37008
728	99172	36866
729	99296	36726
730	99487	36610
731	99626	36475
732	99795	36351
733	99970	36229
734	100165	36114
735	100362	35999
736	100534	35876
737	100702	35750
738	100821	35608
739	101012	35491
740	101138	35350
741	101281	35216
742	101409	35077
743	101612	34963
744	101787	34840
745	101933	34706
746	102058	34566
747	102250	34447
748	102368	34305
749	102554	34184
750	102734	34062
751	102927	33944
752	103105	33820
753	103320	33709
754	103484	33581
755	103650	33453
756	103831	33330
757	103989	33199
758	104171	33076
759	104321	32943
760	104442	32801
761	104586	32666
762	104750	32537
763	104876	32396
764	105049	32270
765	105260	32155
766	105427	32026
767	105605	31901
768	105791	31778
769	105962	31651
770	106111	31517
771	106300	31394
772	106465	31264
773	106606	31128
774	106798	31006
775	106940	30869
776	107095	30736
777	107222	30595
778	107361	30458
779	107527	30328
780	107676	30193
781	107836	30061
782	107996	29930
783	108169	29801
784	108355	29676
