iter	MultiLogloss
117	0.4518384017
118	0.450698258
119	0.4498308383
120	0.4489896388
121	0.4481813918
122	0.4473841986
123	0.4465001934
124	0.4454320329
125	0.4445405761
126	0.4437069823
127	0.4429427458
128	0.4419151842
129	0.4408818691
130	0.4401501499
131	0.4393289094
132	0.4386154098
133	0.4379100041
134	0.4371921647
135	0.4365022658
136	0.4358201346
137	0.4348911941
138	0.4342247126
139	0.4335090358
140	0.4328379348
141	0.4319231547
142	0.4311889227
143	0.4305551496
144	0.429919512
145	0.429294989
146	0.428683945
147	0.428081478
148	0.4271720503
149	0.4264286951
150	0.425843287
151	0.4249926577
152	0.42415495
153	0.4235875324
154	0.4227599785
155	0.4221859511
156	0.4216359697
157	0.4207912043
158	0.4201688201
159	0.4193918784
160	0.4186067611
161	0.417833708
162	0.4170667433
163	0.4162858902
164	0.4157784883
165	0.4149870046
166	0.4142388314
167	0.4135084111
168	0.4127954612
169	0.4120379467
170	0.4112912721
171	0.4106004148
172	0.410109122
173	0.4093758374
174	0.4087226128
175	0.4080443583
176	0.407379274
177	0.4067181425
178	0.4060443148
179	0.4053804288
180	0.4047587078
181	0.4041734878
182	0.4037472743
183	0.4031308477
184	0.4025211491
185	0.4020504189
186	0.4016329678
187	0.4010378519
188	0.400410939
189	0.3998015029
190	0.399224204
191	0.3985946654
192	0.3982071252
193	0.3976422784
194	0.3970722495
195	0.3964832215
196	0.395933089
197	0.3954184797
198	0.3948215086
199	0.3942607335
200	0.393864828
201	0.3935055648
202	0.3930433417
203	0.3925121479
204	0.3919557306
205	0.3914316869
206	0.3910906451
207	0.3905618279
208	0.3900434284
209	0.389422798
210	0.388907149
211	0.3885426506
212	0.3879678809
213	0.3874845347
214	0.3869390366
215	0.3864658333
216	0.386007853
217	0.3855485154
218	0.385118536
219	0.3845816174
220	0.3841116446
221	0.383667045
222	0.3832831372
223	0.3827838987
224	0.3824360683
225	0.3819806318
226	0.3814902866
227	0.3810643099
228	0.3805833476
229	0.3801423938
230	0.3797358496
231	0.3792769553
232	0.3787974446
233	0.3783634984
234	0.3778478286
235	0.3774129894
236	0.3769935669
237	0.37656397
238	0.376092032
239	0.3756325358
240	0.3751709164
241	0.3747155613
242	0.3743106823
243	0.3739097911
244	0.3734897754
245	0.373055382
246	0.3726098217
247	0.3721532514
248	0.3717648695
249	0.3713476735
250	0.3709559233
251	0.3705248048
252	0.3700512236
253	0.3696233767
254	0.3691622938
255	0.368726781
256	0.3682798724
257	0.3678837388
258	0.3674468407
259	0.36699885
260	0.3665880605
261	0.3661799037
262	0.3658029247
263	0.3653987246
264	0.3650162874
265	0.3646413242
266	0.3642173111
267	0.363838496
268	0.3634873511
269	0.3630559968
270	0.3626316082
271	0.3622151116
272	0.3618605046
273	0.36148615
274	0.3610600152
275	0.3606575385
276	0.3602966791
277	0.3599239223
278	0.3595421389
279	0.3592220654
280	0.3589003185
281	0.3585351741
282	0.3581689329
283	0.3578470107
284	0.3575160896
285	0.3571033313
286	0.3567975882
287	0.3564634726
288	0.3560991829
289	0.3557769799
290	0.3554103109
291	0.3550765338
292	0.3547588534
293	0.3544319607
294	0.3540603348
295	0.3537268799
296	0.3534410395
297	0.3531292198
298	0.3528040245
299	0.3524822042
300	0.3521278481
301	0.3518234374
302	0.3514850514
303	0.3512145697
304	0.3509388068
305	0.3506157928
306	0.3502606594
307	0.3499506101
308	0.3496371652
309	0.3492948993
310	0.3490098869
311	0.3486824515
312	0.3483623592
313	0.3480523551
314	0.3477816888
315	0.3474639575
316	0.3472154591
317	0.3469540543
318	0.3466129586
319	0.3462846954
320	0.3459973434
321	0.3457475038
322	0.3454731472
323	0.3451440563
324	0.3449008392
325	0.3446295707
326	0.3443186058
327	0.3440363967
328	0.3437714237
329	0.3434724446
330	0.343166895
331	0.3428591639
332	0.3425767809
333	0.3422406755
334	0.3420022688
335	0.3417078001
336	0.3414734783
337	0.3412270353
338	0.3409953285
339	0.3407017975
340	0.3403769989
341	0.34012214
342	0.3398547735
343	0.3395671498
344	0.339260693
345	0.3390568885
346	0.3387929111
347	0.3385395723
348	0.3382545311
349	0.3380436563
350	0.3377935702
351	0.3375565266
352	0.3372629214
353	0.3370350058
354	0.3368443733
355	0.3366102473
356	0.3363666753
357	0.3361413097
358	0.3358837108
359	0.33566098
360	0.3354171049
361	0.3351015287
362	0.3348421999
363	0.3345540495
364	0.3343377969
365	0.3340224927
366	0.3337902166
367	0.3334977755
368	0.3332955451
369	0.3330374534
370	0.3327984874
371	0.3326217876
372	0.3324027756
373	0.3321318031
374	0.3319114491
375	0.3316878376
376	0.3314442654
377	0.3312530833
378	0.3309557619
379	0.3307175691
380	0.3304478145
381	0.3301960915
382	0.3299536962
383	0.3297053204
384	0.3294709521
385	0.3292217489
386	0.3289765434
387	0.3287710174
388	0.3285248684
389	0.3283380864
390	0.3281929394
391	0.3279355919
392	0.3277047827
393	0.3274186844
394	0.3271188872
395	0.326869704
396	0.3266703048
397	0.3264615474
398	0.3262927715
399	0.3260288545
400	0.3258080387
401	0.3256689375
402	0.3254785479
403	0.3252589589
404	0.325105678
405	0.3249472548
406	0.3247565038
407	0.3246019725
408	0.3243842743
409	0.3242001125
410	0.3239707722
411	0.3237201845
412	0.3234884585
413	0.3232898311
414	0.3231611729
415	0.3229295669
416	0.3227574965
417	0.3225246854
418	0.3223405731
419	0.3221765122
420	0.3219583885
421	0.3217360669
422	0.3215800125
423	0.3213846649
424	0.3212224685
425	0.3210720454
426	0.3208390801
427	0.320596723
428	0.3203531431
429	0.3200905784
430	0.319891676
431	0.3197093531
432	0.3195311336
433	0.3193917095
434	0.3192399081
435	0.3190475887
436	0.3189076618
437	0.3186828295
438	0.3184098118
439	0.3182251114
440	0.3180511244
441	0.3178549628
442	0.3177256345
443	0.317510559
444	0.3172930158
445	0.3171508625
446	0.3170507763
447	0.3169270527
448	0.3167061139
449	0.3165515194
450	0.3164062097
451	0.3162014905
452	0.3160359327
453	0.3158402504
454	0.3156472115
455	0.3154701074
456	0.3153068398
457	0.3151251709
458	0.3149513291
459	0.314814795
460	0.3146641216
461	0.3145404935
462	0.3143722139
463	0.3141719674
464	0.3139753449
465	0.313850003
466	0.3136846888
467	0.313610701
468	0.3134079273
469	0.3132380259
470	0.3131119133
471	0.31299356
472	0.31283668
473	0.3126366137
474	0.3124886416
475	0.3123322002
476	0.3120855904
477	0.3118852672
478	0.3117167332
479	0.3116335219
480	0.3114966106
481	0.3113228074
482	0.3111862054
483	0.3110356807
484	0.3108940173
485	0.3107640894
486	0.3106327235
487	0.3105450393
488	0.3103588725
489	0.3102471895
490	0.3101094028
491	0.3099663495
492	0.3098304354
493	0.309674834
494	0.309572393
495	0.3094246783
496	0.3092783127
497	0.3091085767
498	0.3089727077
499	0.3087630537
500	0.3086070728
501	0.308428235
502	0.3083089971
503	0.3081377608
504	0.3079764335
505	0.3078399385
506	0.3077073775
507	0.3075604609
508	0.3074483731
509	0.3072663968
510	0.307171286
511	0.3070202089
512	0.3068903758
513	0.3067129108
514	0.3065909299
515	0.3064383189
516	0.3062536357
517	0.3061176553
518	0.3059022146
519	0.3057814846
520	0.3056774308
521	0.305559121
522	0.3054285739
523	0.3053285929
524	0.3051900791
525	0.3050316029
526	0.3049516724
527	0.3048360618
528	0.304672115
529	0.3045094189
530	0.3043643391
531	0.3042093195
532	0.3041402261
533	0.3039208566
534	0.3037621818
535	0.3036088272
536	0.3034491248
537	0.3033391059
538	0.3032019003
539	0.3030761013
540	0.302965328
541	0.3028724192
542	0.3027097741
543	0.3024952173
544	0.3023818406
545	0.3022486966
546	0.3020317769
547	0.3018590017
548	0.3017010515
549	0.3015957467
550	0.3014952415
551	0.3014082252
552	0.3012044857
553	0.3010903331
554	0.3009522601
555	0.3008401293
556	0.3007411885
557	0.300591774
558	0.3004582035
559	0.3003498582
560	0.3002592569
561	0.3001664899
562	0.3000709094
563	0.2999003189
564	0.2997693224
565	0.2996416609
566	0.2995115406
567	0.2993995339
568	0.2992843528
569	0.299143572
570	0.2989960367
571	0.2988468643
572	0.2987027001
573	0.2986064398
574	0.298524247
575	0.2983431692
576	0.2982337308
577	0.2981568586
578	0.2980666939
579	0.2979290142
580	0.297752691
581	0.2975955413
582	0.2974789536
583	0.2973717146
584	0.2973227494
585	0.2972037511
586	0.2971286041
587	0.2970169966
588	0.2969138325
589	0.2967653216
590	0.2965992879
591	0.2964938677
592	0.2963533356
593	0.2961921898
594	0.2960845821
595	0.2959211711
596	0.2958020751
597	0.2956757184
598	0.2955526657
599	0.2954295864
600	0.295262211
601	0.295121512
602	0.2949888767
603	0.2948964634
604	0.2947513987
605	0.2946086063
606	0.2944358593
607	0.2942915957
608	0.2941925383
609	0.2941227822
610	0.2939599246
611	0.2938775042
612	0.2937973924
613	0.2936378398
614	0.2935175288
615	0.2934579641
616	0.2933649259
617	0.2932208678
618	0.2931327019
619	0.2930358973
620	0.2929383986
621	0.2927925168
622	0.2926706365
623	0.2925137866
624	0.2924218012
625	0.2922320694
626	0.2920917711
627	0.2919662829
628	0.2918735231
629	0.2917189964
630	0.2916090007
631	0.2915079724
632	0.2913910433
633	0.2912550845
634	0.2911647843
635	0.2910199291
636	0.2908690177
637	0.2907335287
638	0.2906940487
639	0.2905915617
640	0.2904744963
641	0.2903495575
642	0.2902148951
643	0.2901308787
644	0.2900490634
645	0.2899433556
646	0.2898248865
647	0.2896982233
648	0.289559513
649	0.2894283986
650	0.2892944098
651	0.2891698894
652	0.2890963165
653	0.2890156956
654	0.2889189435
655	0.2888317336
656	0.288738185
657	0.2886461353
658	0.2885710089
659	0.2884523752
660	0.2883652909
661	0.2882594018
662	0.2881557526
663	0.2880418137
664	0.2878812692
665	0.2877900126
666	0.28767566
667	0.2875643724
668	0.2873831068
669	0.287313641
670	0.2872284492
671	0.2871140287
672	0.2869584977
673	0.2868681511
674	0.2867502193
675	0.2866454779
676	0.2865325462
677	0.2864550366
678	0.2863208506
679	0.2862349037
680	0.2860383156
681	0.2859121886
682	0.2857743793
683	0.2856937841
684	0.2855682686
685	0.2854544564
686	0.2853550842
687	0.2852569808
688	0.2851880152
689	0.2851178012
690	0.2850011665
691	0.2849337305
692	0.2848756975
693	0.2847663507
694	0.2846535747
695	0.2845967369
696	0.2845094338
697	0.2844171933
698	0.2843454809
699	0.2842585926
700	0.2841475913
701	0.2840285617
702	0.283883617
703	0.2837705201
704	0.2836275058
705	0.2835749049
706	0.2834546426
707	0.2833256075
708	0.2832417037
709	0.2832097579
710	0.2831615057
711	0.2830646149
712	0.2829883767
713	0.2828945865
714	0.28279586
715	0.2827082767
716	0.2825906725
717	0.2824964439
718	0.2823706893
719	0.2821998031
720	0.2820808554
721	0.2819585608
722	0.2818585604
723	0.2817522559
724	0.2816212755
725	0.2815799162
726	0.2814884956
727	0.281413907
728	0.2813319428
729	0.2811819733
730	0.2810704329
731	0.2809386375
732	0.2808005588
733	0.2806344328
734	0.2805841074
735	0.2804703851
736	0.2803807529
737	0.2802437328
738	0.2801756018
739	0.2800569679
740	0.2799317399
741	0.2798779028
742	0.2797975215
743	0.279744404
744	0.2796734991
745	0.2796272618
746	0.2795377635
747	0.2794150077
748	0.279294813
749	0.2792183868
750	0.2791097867
751	0.2789539911
752	0.2788871937
753	0.2787653748
754	0.2786563607
755	0.2785263582
756	0.278439863
757	0.2783610316
758	0.278284437
759	0.2782153822
760	0.2780860791
761	0.2779984497
762	0.2778400433
763	0.2777461873
764	0.2776369076
765	0.2775237547
766	0.2774624223
767	0.2773264136
768	0.2772246179
769	0.2771784744
770	0.2771235298
771	0.2770759345
772	0.2769536431
773	0.2768312676
774	0.2767581234
775	0.276666177
776	0.2765559759
777	0.2764988333
778	0.2764385041
779	0.2763402064
780	0.276264378
781	0.2761744226
782	0.2760728526
783	0.2759845572
784	0.2758793918
785	0.275796233
786	0.2757022644
787	0.2756507289
788	0.2755349665
789	0.2755061706
790	0.2754342588
791	0.2753802112
792	0.2753123885
793	0.2752416117
794	0.2750648072
795	0.2749785096
796	0.2748636757
797	0.2748080463
798	0.2747196845
799	0.2746274417
800	0.2745219216
801	0.2744636451
802	0.2743607014
803	0.2742629285
804	0.274183263
805	0.2741190336
806	0.274025422
807	0.2739458143
808	0.2739138668
809	0.2738258861
810	0.273753479
811	0.2736809266
812	0.2735667147
813	0.2734529507
814	0.273373159
815	0.2732346093
816	0.2731707267
817	0.2730546281
818	0.2729671707
819	0.2728639034
820	0.2727943572
821	0.2727704588
822	0.2726796989
823	0.2725569701
824	0.2724403872
825	0.2723190064
826	0.2722023349
827	0.2720905081
828	0.2719601872
829	0.2718646782
830	0.2717225724
831	0.271630011
832	0.2715230807
833	0.2714642582
834	0.2713852566
835	0.2712859955
836	0.2711882019
837	0.2710622112
838	0.2710014405
839	0.2709474794
840	0.2708457597
841	0.2707776765
842	0.2706953796
843	0.2705773234
844	0.2704747284
845	0.2704049971
846	0.2703401817
847	0.2702618508
848	0.2701494535
849	0.2700612944
850	0.2699519665
851	0.2699062289
852	0.2698208108
853	0.2697668574
854	0.2696661657
855	0.2696295526
856	0.269555677
857	0.269503031
858	0.2694567539
859	0.269355845
860	0.2693054003
861	0.2692141815
862	0.2691637067
863	0.269054273
864	0.2689575563
865	0.2688767032
866	0.2687703211
867	0.2687097185
868	0.268611313
869	0.2685150107
870	0.2684600843
871	0.2683473793
872	0.2682513533
873	0.2681088344
874	0.2680337868
875	0.2679720478
876	0.267911782
877	0.2678152192
878	0.2677348002
879	0.267608681
880	0.2675191874
881	0.2674591713
882	0.2673314661
883	0.2672412566
884	0.2672098799
885	0.2671585824
886	0.2671084988
887	0.2670208992
888	0.2669781995
889	0.2669309711
890	0.2668706425
891	0.2667820717
892	0.2667427391
893	0.2666622517
894	0.2665836253
895	0.266527933
896	0.2664657986
897	0.2664040899
898	0.2663120091
899	0.2662181346
900	0.2660974586
901	0.2660253013
902	0.2659187352
903	0.2658308977
904	0.2657834111
905	0.2656905513
906	0.2656353475
907	0.2655774653
908	0.2654823259
909	0.2653786698
910	0.2653253062
911	0.2652780405
912	0.2652075789
913	0.2650924528
914	0.264992521
915	0.2648790959
916	0.2648057621
917	0.2647474362
918	0.2646460953
919	0.2645723406
920	0.264464499
921	0.2644212718
922	0.2643265488
923	0.2642331856
924	0.2641428538
925	0.264064602
926	0.2639854803
927	0.263924414
928	0.263831516
929	0.2637380134
930	0.2636608138
931	0.2635677658
932	0.263508842
933	0.2634776778
934	0.2634334754
935	0.2633130068
936	0.2632248048
937	0.2631627132
938	0.2631236782
939	0.2629885239
940	0.2629037699
941	0.2627271046
942	0.2626988813
943	0.2626481589
944	0.2625795142
945	0.2625143033
946	0.2624550218
947	0.2623654948
948	0.2623505867
949	0.262252557
950	0.2621360083
951	0.262069336
952	0.2620490391
953	0.2619505539
954	0.261843879
955	0.2617807558
956	0.2617084314
957	0.2616616448
958	0.2615024295
959	0.2614201048
960	0.2613229469
961	0.2611797236
962	0.2611191823
963	0.2610686984
964	0.2610010416
965	0.2609421615
966	0.260848529
967	0.2607851685
968	0.2606890616
969	0.260619756
970	0.2605299495
971	0.2604677701
972	0.2603528369
973	0.2602299139
974	0.2601786991
975	0.2601084507
976	0.2600585023
977	0.2599898894
978	0.2599479683
979	0.2598633785
980	0.2597983437
981	0.2597658764
982	0.2597470449
983	0.2597025254
984	0.2596338146
985	0.2595837498
986	0.2595643594
987	0.2595013581
988	0.2593698525
989	0.2593126821
990	0.2592234378
991	0.2591749871
992	0.2591478444
993	0.259123919
994	0.2590335759
995	0.2589360049
996	0.2588872532
997	0.2588037299
998	0.2587687725
999	0.2586732287
